2025-02-09 01:15:00,334 - INFO - Attempting database connection...
2025-02-09 01:15:00,334 - INFO - Database configuration:
2025-02-09 01:15:00,334 - INFO -   Database Name: fil_dict_db
2025-02-09 01:15:00,335 - INFO -   User: postgres
2025-02-09 01:15:00,335 - INFO -   Host: localhost
2025-02-09 01:15:00,335 - INFO -   Password: ********
2025-02-09 01:15:00,367 - INFO - Successfully established database connection
2025-02-09 01:15:00,367 - INFO - Setting up PostgreSQL extensions...
2025-02-09 01:15:00,368 - INFO - Checking extension: pg_trgm
2025-02-09 01:15:00,375 - INFO - Extension already installed: pg_trgm
2025-02-09 01:15:00,375 - INFO - Checking extension: unaccent
2025-02-09 01:15:00,376 - INFO - Extension already installed: unaccent
2025-02-09 01:15:00,376 - INFO - Checking extension: fuzzystrmatch
2025-02-09 01:15:00,376 - INFO - Extension already installed: fuzzystrmatch
2025-02-09 01:15:00,376 - INFO - Extensions setup completed
2025-02-09 01:15:00,376 - INFO - Starting table creation/update process.
2025-02-09 01:15:00,391 - INFO - Tables created or updated successfully.
2025-02-09 01:15:00,394 - INFO - Processing Tagalog words from: data/tagalog-words.json
2025-02-09 01:16:15,301 - INFO - Processing root words from: data/root_words_with_associated_words_cleaned.json
2025-02-09 01:16:46,961 - INFO - Processing KWF dictionary from: data/kwf_dictionary.json
2025-02-09 01:18:06,361 - INFO - Starting to process Kaikki file: data/kaikki.jsonl
2025-02-09 01:19:48,591 - WARNING - Invalid Baybayin data for word 'amang-panguman', clearing baybayin fields.
2025-02-09 01:19:48,598 - WARNING - Invalid Baybayin data for word 'ikalabingwalo', clearing baybayin fields.
2025-02-09 01:19:48,602 - WARNING - Invalid Baybayin data for word 'ikalabingwalo', clearing baybayin fields.
2025-02-09 01:19:48,675 - WARNING - Invalid Baybayin data for word 'Inglesera', clearing baybayin fields.
2025-02-09 01:19:48,677 - WARNING - Invalid Baybayin data for word 'Inglesa', clearing baybayin fields.
2025-02-09 01:19:48,680 - WARNING - Invalid Baybayin data for word 'dokumentaryo', clearing baybayin fields.
2025-02-09 01:19:48,683 - WARNING - Invalid Baybayin data for word 'rebisa', clearing baybayin fields.
2025-02-09 01:19:48,700 - WARNING - Invalid Baybayin data for word 'iregular', clearing baybayin fields.
2025-02-09 01:19:48,708 - WARNING - Invalid Baybayin data for word 'auit', clearing baybayin fields.
2025-02-09 01:19:48,710 - WARNING - Invalid Baybayin data for word 'iparusa', clearing baybayin fields.
2025-02-09 01:19:48,712 - WARNING - Invalid Baybayin data for word 'ipangako', clearing baybayin fields.
2025-02-09 01:19:48,716 - WARNING - Invalid Baybayin data for word 'ipatong', clearing baybayin fields.
2025-02-09 01:19:48,718 - WARNING - Invalid Baybayin data for word 'Irlandesa', clearing baybayin fields.
2025-02-09 01:19:48,748 - WARNING - Invalid Baybayin data for word 'kaparangan', clearing baybayin fields.
2025-02-09 01:19:48,750 - WARNING - Invalid Baybayin data for word 'nuod', clearing baybayin fields.
2025-02-09 01:19:48,753 - WARNING - Invalid Baybayin data for word 'rotasyon', clearing baybayin fields.
2025-02-09 01:19:48,757 - WARNING - Invalid Baybayin data for word 'obsesyon', clearing baybayin fields.
2025-02-09 01:19:48,760 - WARNING - Invalid Baybayin data for word 'strikto', clearing baybayin fields.
2025-02-09 01:19:48,766 - WARNING - Invalid Baybayin data for word 'kambiyo', clearing baybayin fields.
2025-02-09 01:19:48,777 - WARNING - Invalid Baybayin data for word 'estasyon ng pulis', clearing baybayin fields.
2025-02-09 01:19:48,779 - WARNING - Invalid Baybayin data for word 'taboy', clearing baybayin fields.
2025-02-09 01:19:48,793 - WARNING - Invalid Baybayin data for word 'mag-istambay', clearing baybayin fields.
2025-02-09 01:19:48,797 - WARNING - Invalid Baybayin data for word 'umisod', clearing baybayin fields.
2025-02-09 01:19:48,802 - WARNING - Invalid Baybayin data for word 'umiskor', clearing baybayin fields.
2025-02-09 01:19:48,806 - WARNING - Invalid Baybayin data for word 'datiles', clearing baybayin fields.
2025-02-09 01:19:48,814 - WARNING - Invalid Baybayin data for word 'kaaya-aya', clearing baybayin fields.
2025-02-09 01:19:48,819 - WARNING - Invalid Baybayin data for word 'alas-singko', clearing baybayin fields.
2025-02-09 01:19:48,826 - WARNING - Invalid Baybayin data for word 'ala-una', clearing baybayin fields.
2025-02-09 01:19:48,829 - WARNING - Invalid Baybayin data for word 'alas-onse', clearing baybayin fields.
2025-02-09 01:19:48,832 - WARNING - Invalid Baybayin data for word 'alas-dos', clearing baybayin fields.
2025-02-09 01:19:48,834 - WARNING - Invalid Baybayin data for word 'di-kaaya-aya', clearing baybayin fields.
2025-02-09 01:19:48,839 - WARNING - Invalid Baybayin data for word 'istres', clearing baybayin fields.
2025-02-09 01:19:48,844 - WARNING - Invalid Baybayin data for word 'alas-siyete', clearing baybayin fields.
2025-02-09 01:19:48,850 - WARNING - Invalid Baybayin data for word 'alas-tres', clearing baybayin fields.
2025-02-09 01:19:48,853 - WARNING - Invalid Baybayin data for word 'itineraryo', clearing baybayin fields.
2025-02-09 01:19:48,858 - WARNING - Invalid Baybayin data for word 'alas-nuwebe', clearing baybayin fields.
2025-02-09 01:19:48,860 - WARNING - Invalid Baybayin data for word 'alas-dose', clearing baybayin fields.
2025-02-09 01:19:48,862 - WARNING - Invalid Baybayin data for word 'alas-seis', clearing baybayin fields.
2025-02-09 01:19:48,875 - WARNING - Invalid Baybayin data for word 'alas-diyes', clearing baybayin fields.
2025-02-09 01:19:48,877 - WARNING - Invalid Baybayin data for word 'alas-kuwatro', clearing baybayin fields.
2025-02-09 01:19:48,903 - WARNING - Invalid Baybayin data for word 'ispageti', clearing baybayin fields.
2025-02-09 01:19:48,919 - WARNING - Invalid Baybayin data for word 'Itneg', clearing baybayin fields.
2025-02-09 01:19:48,949 - WARNING - Invalid Baybayin data for word 'arangkada', clearing baybayin fields.
2025-02-09 01:19:48,952 - WARNING - Invalid Baybayin data for word 'dosyentos', clearing baybayin fields.
2025-02-09 01:19:48,959 - WARNING - Invalid Baybayin data for word 'Indotsina', clearing baybayin fields.
2025-02-09 01:19:48,963 - WARNING - Invalid Baybayin data for word 'ingkilino', clearing baybayin fields.
2025-02-09 01:19:48,967 - WARNING - Invalid Baybayin data for word 'ingklinasyon', clearing baybayin fields.
2025-02-09 01:19:48,973 - WARNING - Invalid Baybayin data for word 'ingkorporasyon', clearing baybayin fields.
2025-02-09 01:19:48,978 - WARNING - Invalid Baybayin data for word 'indesente', clearing baybayin fields.
2025-02-09 01:19:48,980 - WARNING - Invalid Baybayin data for word 'ingklusyon', clearing baybayin fields.
2025-02-09 01:19:48,982 - WARNING - Invalid Baybayin data for word 'indignasyon', clearing baybayin fields.
2025-02-09 01:19:48,986 - WARNING - Invalid Baybayin data for word 'indemnisasyon', clearing baybayin fields.
2025-02-09 01:19:48,988 - WARNING - Invalid Baybayin data for word 'ingklusibo', clearing baybayin fields.
2025-02-09 01:19:48,991 - WARNING - Invalid Baybayin data for word 'indikasyon', clearing baybayin fields.
2025-02-09 01:19:48,993 - WARNING - Invalid Baybayin data for word 'indibidwalismo', clearing baybayin fields.
2025-02-09 01:19:48,995 - WARNING - Invalid Baybayin data for word 'alas-otso', clearing baybayin fields.
2025-02-09 01:19:48,998 - WARNING - Invalid Baybayin data for word 'indibidwalidad', clearing baybayin fields.
2025-02-09 01:19:49,001 - WARNING - Invalid Baybayin data for word 'insesto', clearing baybayin fields.
2025-02-09 01:19:49,004 - WARNING - Invalid Baybayin data for word 'insentibo', clearing baybayin fields.
2025-02-09 01:19:49,007 - WARNING - Invalid Baybayin data for word 'insensaryo', clearing baybayin fields.
2025-02-09 01:19:49,009 - WARNING - Invalid Baybayin data for word 'insensitibo', clearing baybayin fields.
2025-02-09 01:19:49,011 - WARNING - Invalid Baybayin data for word 'industriyalismo', clearing baybayin fields.
2025-02-09 01:19:49,014 - WARNING - Invalid Baybayin data for word 'inskripsiyon', clearing baybayin fields.
2025-02-09 01:19:49,017 - WARNING - Invalid Baybayin data for word 'eksklusyon', clearing baybayin fields.
2025-02-09 01:19:49,020 - WARNING - Invalid Baybayin data for word 'instalasyon', clearing baybayin fields.
2025-02-09 01:19:49,024 - WARNING - Invalid Baybayin data for word 'industriyalista', clearing baybayin fields.
2025-02-09 01:19:49,027 - WARNING - Invalid Baybayin data for word 'insubordinasyon', clearing baybayin fields.
2025-02-09 01:19:49,031 - WARNING - Invalid Baybayin data for word 'insureksiyon', clearing baybayin fields.
2025-02-09 01:19:49,034 - WARNING - Invalid Baybayin data for word 'independiyente', clearing baybayin fields.
2025-02-09 01:19:49,036 - WARNING - Invalid Baybayin data for word 'intelihente', clearing baybayin fields.
2025-02-09 01:19:49,039 - WARNING - Invalid Baybayin data for word 'insupisyente', clearing baybayin fields.
2025-02-09 01:19:49,043 - WARNING - Invalid Baybayin data for word 'interbensiyon', clearing baybayin fields.
2025-02-09 01:19:49,046 - WARNING - Invalid Baybayin data for word 'insurekto', clearing baybayin fields.
2025-02-09 01:19:49,049 - WARNING - Invalid Baybayin data for word 'independensiya', clearing baybayin fields.
2025-02-09 01:19:49,052 - WARNING - Invalid Baybayin data for word 'intensiyonal', clearing baybayin fields.
2025-02-09 01:19:49,054 - WARNING - Invalid Baybayin data for word 'pagkaraan', clearing baybayin fields.
2025-02-09 01:19:49,059 - WARNING - Invalid Baybayin data for word 'industriyal', clearing baybayin fields.
2025-02-09 01:19:49,067 - WARNING - Invalid Baybayin data for word 'interpretasyon', clearing baybayin fields.
2025-02-09 01:19:49,073 - WARNING - Invalid Baybayin data for word 'Indiyo', clearing baybayin fields.
2025-02-09 01:19:49,076 - WARNING - Invalid Baybayin data for word 'intelihensiya', clearing baybayin fields.
2025-02-09 01:19:49,082 - WARNING - Invalid Baybayin data for word 'mainsekto', clearing baybayin fields.
2025-02-09 01:19:49,085 - WARNING - Invalid Baybayin data for word 'intermisyon', clearing baybayin fields.
2025-02-09 01:19:49,090 - WARNING - Invalid Baybayin data for word 'integrasyon', clearing baybayin fields.
2025-02-09 01:19:49,092 - WARNING - Invalid Baybayin data for word 'intrusyon', clearing baybayin fields.
2025-02-09 01:19:49,095 - WARNING - Invalid Baybayin data for word 'intimidasyon', clearing baybayin fields.
2025-02-09 01:19:49,097 - WARNING - Invalid Baybayin data for word 'inundasyon', clearing baybayin fields.
2025-02-09 01:19:49,099 - WARNING - Invalid Baybayin data for word 'intoksikasyon', clearing baybayin fields.
2025-02-09 01:19:49,103 - WARNING - Invalid Baybayin data for word 'intuwisyon', clearing baybayin fields.
2025-02-09 01:19:49,106 - WARNING - Invalid Baybayin data for word 'eredero', clearing baybayin fields.
2025-02-09 01:19:49,109 - WARNING - Invalid Baybayin data for word 'introduksiyon', clearing baybayin fields.
2025-02-09 01:19:49,114 - WARNING - Invalid Baybayin data for word 'eredera', clearing baybayin fields.
2025-02-09 01:19:49,116 - WARNING - Invalid Baybayin data for word 'interogasyon', clearing baybayin fields.
2025-02-09 01:19:49,120 - WARNING - Invalid Baybayin data for word 'ipodromo', clearing baybayin fields.
2025-02-09 01:19:49,122 - WARNING - Invalid Baybayin data for word 'ing-ing', clearing baybayin fields.
2025-02-09 01:19:49,128 - WARNING - Invalid Baybayin data for word 'balaho', clearing baybayin fields.
2025-02-09 01:19:49,136 - WARNING - Invalid Baybayin data for word 'burloloy', clearing baybayin fields.
2025-02-09 01:19:49,138 - WARNING - Invalid Baybayin data for word 'bulilyaso', clearing baybayin fields.
2025-02-09 01:19:49,142 - WARNING - Invalid Baybayin data for word 'bolilyo', clearing baybayin fields.
2025-02-09 01:19:49,161 - WARNING - Invalid Baybayin data for word 'interseksiyon', clearing baybayin fields.
2025-02-09 01:19:49,169 - WARNING - Invalid Baybayin data for word 'engganyo', clearing baybayin fields.
2025-02-09 01:19:49,189 - WARNING - Invalid Baybayin data for word 'estratehiko', clearing baybayin fields.
2025-02-09 01:19:49,191 - WARNING - Invalid Baybayin data for word 'estratehiko', clearing baybayin fields.
2025-02-09 01:19:49,215 - WARNING - Invalid Baybayin data for word 'balahura', clearing baybayin fields.
2025-02-09 01:19:49,219 - WARNING - Invalid Baybayin data for word 'Ibaloy', clearing baybayin fields.
2025-02-09 01:19:49,228 - WARNING - Invalid Baybayin data for word 'igera', clearing baybayin fields.
2025-02-09 01:19:49,241 - WARNING - Invalid Baybayin data for word 'identipikasyon', clearing baybayin fields.
2025-02-09 01:19:49,244 - WARNING - Invalid Baybayin data for word 'idolatriya', clearing baybayin fields.
2025-02-09 01:19:49,247 - WARNING - Invalid Baybayin data for word 'ikapag-', clearing baybayin fields.
2025-02-09 01:19:49,269 - WARNING - Invalid Baybayin data for word 'identipika', clearing baybayin fields.
2025-02-09 01:19:49,271 - WARNING - Invalid Baybayin data for word 'igat-igat', clearing baybayin fields.
2025-02-09 01:19:49,277 - WARNING - Invalid Baybayin data for word 'Ilocos', clearing baybayin fields.
2025-02-09 01:19:49,279 - WARNING - Invalid Baybayin data for word 'idyota', clearing baybayin fields.
2025-02-09 01:19:49,282 - WARNING - Invalid Baybayin data for word 'idyota', clearing baybayin fields.
2025-02-09 01:19:49,296 - WARNING - Invalid Baybayin data for word 'kaibuturan', clearing baybayin fields.
2025-02-09 01:19:49,300 - WARNING - Invalid Baybayin data for word 'kaibuturan', clearing baybayin fields.
2025-02-09 01:19:49,304 - WARNING - Invalid Baybayin data for word 'Iglesia ni Cristo', clearing baybayin fields.
2025-02-09 01:19:49,311 - WARNING - Invalid Baybayin data for word 'iglesya', clearing baybayin fields.
2025-02-09 01:19:49,324 - WARNING - Invalid Baybayin data for word 'Hilagang Ilocos', clearing baybayin fields.
2025-02-09 01:19:49,327 - WARNING - Invalid Baybayin data for word 'ilohiko', clearing baybayin fields.
2025-02-09 01:19:49,330 - WARNING - Invalid Baybayin data for word 'iluminasyon', clearing baybayin fields.
2025-02-09 01:19:49,337 - WARNING - Invalid Baybayin data for word 'Timog Ilocos', clearing baybayin fields.
2025-02-09 01:19:49,339 - WARNING - Invalid Baybayin data for word 'Hilagang Leyte', clearing baybayin fields.
2025-02-09 01:19:49,341 - WARNING - Invalid Baybayin data for word 'adbokasiya', clearing baybayin fields.
2025-02-09 01:19:49,346 - WARNING - Invalid Baybayin data for word 'Hilagang Mindanao', clearing baybayin fields.
2025-02-09 01:19:49,348 - WARNING - Invalid Baybayin data for word 'Lambak ng Cagayan', clearing baybayin fields.
2025-02-09 01:19:49,351 - WARNING - Invalid Baybayin data for word 'Timog Leyte', clearing baybayin fields.
2025-02-09 01:19:49,354 - WARNING - Invalid Baybayin data for word 'adisyonal', clearing baybayin fields.
2025-02-09 01:19:49,356 - WARNING - Invalid Baybayin data for word 'ilustrasyon', clearing baybayin fields.
2025-02-09 01:19:49,363 - WARNING - Invalid Baybayin data for word 'admirasyon', clearing baybayin fields.
2025-02-09 01:19:49,365 - WARNING - Invalid Baybayin data for word 'eksplosyon', clearing baybayin fields.
2025-02-09 01:19:49,370 - WARNING - Invalid Baybayin data for word 'eksplorador', clearing baybayin fields.
2025-02-09 01:19:49,372 - WARNING - Invalid Baybayin data for word 'ekspedisyon', clearing baybayin fields.
2025-02-09 01:19:49,375 - WARNING - Invalid Baybayin data for word 'ekspulsiyon', clearing baybayin fields.
2025-02-09 01:19:49,377 - WARNING - Invalid Baybayin data for word 'pag-angkat', clearing baybayin fields.
2025-02-09 01:19:49,380 - WARNING - Invalid Baybayin data for word 'eksportasyon', clearing baybayin fields.
2025-02-09 01:19:49,389 - WARNING - Invalid Baybayin data for word 'importasyon', clearing baybayin fields.
2025-02-09 01:19:49,394 - WARNING - Invalid Baybayin data for word 'eksplorasyon', clearing baybayin fields.
2025-02-09 01:19:49,401 - WARNING - Invalid Baybayin data for word 'ekspirasyon', clearing baybayin fields.
2025-02-09 01:19:49,405 - WARNING - Invalid Baybayin data for word 'eksperyensiya', clearing baybayin fields.
2025-02-09 01:19:49,408 - WARNING - Invalid Baybayin data for word 'eksplikasyon', clearing baybayin fields.
2025-02-09 01:19:49,410 - WARNING - Invalid Baybayin data for word 'eksplosibo', clearing baybayin fields.
2025-02-09 01:19:49,414 - WARNING - Invalid Baybayin data for word 'eksplosibo', clearing baybayin fields.
2025-02-09 01:19:49,418 - WARNING - Invalid Baybayin data for word 'admisyon', clearing baybayin fields.
2025-02-09 01:19:49,477 - WARNING - Invalid Baybayin data for word 'piyesa', clearing baybayin fields.
2025-02-09 01:19:49,485 - WARNING - Invalid Baybayin data for word 'ubra', clearing baybayin fields.
2025-02-09 01:19:49,489 - WARNING - Invalid Baybayin data for word 'ubra', clearing baybayin fields.
2025-02-09 01:19:49,494 - WARNING - Invalid Baybayin data for word 'ubra', clearing baybayin fields.
2025-02-09 01:19:49,499 - WARNING - Invalid Baybayin data for word 'Olandesa', clearing baybayin fields.
2025-02-09 01:19:49,501 - WARNING - Invalid Baybayin data for word 'Olandes', clearing baybayin fields.
2025-02-09 01:19:49,504 - WARNING - Invalid Baybayin data for word 'Olandes', clearing baybayin fields.
2025-02-09 01:19:49,515 - WARNING - Invalid Baybayin data for word 'okoy', clearing baybayin fields.
2025-02-09 01:19:49,517 - WARNING - Invalid Baybayin data for word 'oyoy', clearing baybayin fields.
2025-02-09 01:19:49,519 - WARNING - Invalid Baybayin data for word 'obligatoryo', clearing baybayin fields.
2025-02-09 01:19:49,520 - WARNING - Invalid Baybayin data for word 'Ozamiz', clearing baybayin fields.
2025-02-09 01:19:49,522 - WARNING - Invalid Baybayin data for word 'bisyon', clearing baybayin fields.
2025-02-09 01:19:49,527 - WARNING - Invalid Baybayin data for word 'obhetibo', clearing baybayin fields.
2025-02-09 01:19:49,530 - WARNING - Invalid Baybayin data for word 'miting de avance', clearing baybayin fields.
2025-02-09 01:19:49,533 - WARNING - Invalid Baybayin data for word 'obheto', clearing baybayin fields.
2025-02-09 01:19:49,539 - WARNING - Invalid Baybayin data for word 'ohetes', clearing baybayin fields.
2025-02-09 01:19:49,541 - WARNING - Invalid Baybayin data for word 'otsosiyentos', clearing baybayin fields.
2025-02-09 01:19:49,544 - WARNING - Invalid Baybayin data for word 'opresyon', clearing baybayin fields.
2025-02-09 01:19:49,546 - WARNING - Invalid Baybayin data for word 'optalmologo', clearing baybayin fields.
2025-02-09 01:19:49,549 - WARNING - Invalid Baybayin data for word 'optometra', clearing baybayin fields.
2025-02-09 01:19:49,552 - WARNING - Invalid Baybayin data for word 'opsiyonal', clearing baybayin fields.
2025-02-09 01:19:49,554 - WARNING - Invalid Baybayin data for word 'oratoryo', clearing baybayin fields.
2025-02-09 01:19:49,560 - WARNING - Invalid Baybayin data for word 'oranggutan', clearing baybayin fields.
2025-02-09 01:19:49,562 - WARNING - Invalid Baybayin data for word 'orkesta', clearing baybayin fields.
2025-02-09 01:19:49,565 - WARNING - Invalid Baybayin data for word 'opisyo', clearing baybayin fields.
2025-02-09 01:19:49,578 - WARNING - Invalid Baybayin data for word 'orihen', clearing baybayin fields.
2025-02-09 01:19:49,589 - WARNING - Invalid Baybayin data for word 'oryentasyon', clearing baybayin fields.
2025-02-09 01:19:49,600 - WARNING - Invalid Baybayin data for word 'oraryo', clearing baybayin fields.
2025-02-09 01:19:49,605 - WARNING - Invalid Baybayin data for word 'ordenasyon', clearing baybayin fields.
2025-02-09 01:19:49,608 - WARNING - Invalid Baybayin data for word 'oido', clearing baybayin fields.
2025-02-09 01:19:49,610 - WARNING - Invalid Baybayin data for word 'omisyon', clearing baybayin fields.
2025-02-09 01:19:49,613 - WARNING - Invalid Baybayin data for word 'okupasyon', clearing baybayin fields.
2025-02-09 01:19:49,623 - WARNING - Invalid Baybayin data for word 'organiko', clearing baybayin fields.
2025-02-09 01:19:49,628 - WARNING - Invalid Baybayin data for word 'organisasyon', clearing baybayin fields.
2025-02-09 01:19:49,644 - WARNING - Invalid Baybayin data for word 'osyosera', clearing baybayin fields.
2025-02-09 01:19:49,649 - WARNING - Invalid Baybayin data for word 'osyosera', clearing baybayin fields.
2025-02-09 01:19:49,653 - WARNING - Invalid Baybayin data for word 'organisado', clearing baybayin fields.
2025-02-09 01:19:49,655 - WARNING - Invalid Baybayin data for word 'osyosero', clearing baybayin fields.
2025-02-09 01:19:49,659 - WARNING - Invalid Baybayin data for word 'osyosero', clearing baybayin fields.
2025-02-09 01:19:49,662 - WARNING - Invalid Baybayin data for word 'obliterasyon', clearing baybayin fields.
2025-02-09 01:19:49,665 - WARNING - Invalid Baybayin data for word 'okultismo', clearing baybayin fields.
2025-02-09 01:19:49,668 - WARNING - Invalid Baybayin data for word 'okre', clearing baybayin fields.
2025-02-09 01:19:49,670 - WARNING - Invalid Baybayin data for word 'okasyonal', clearing baybayin fields.
2025-02-09 01:19:49,674 - WARNING - Invalid Baybayin data for word 'oksidente', clearing baybayin fields.
2025-02-09 01:19:49,676 - WARNING - Invalid Baybayin data for word 'obserba', clearing baybayin fields.
2025-02-09 01:19:49,685 - WARNING - Invalid Baybayin data for word 'osyoso', clearing baybayin fields.
2025-02-09 01:19:49,702 - WARNING - Invalid Baybayin data for word 'osyoso', clearing baybayin fields.
2025-02-09 01:19:49,706 - WARNING - Invalid Baybayin data for word 'ohales', clearing baybayin fields.
2025-02-09 01:19:49,722 - WARNING - Invalid Baybayin data for word 'oksidental', clearing baybayin fields.
2025-02-09 01:19:49,727 - WARNING - Invalid Baybayin data for word 'oksidental', clearing baybayin fields.
2025-02-09 01:19:49,729 - WARNING - Invalid Baybayin data for word 'oblasyon', clearing baybayin fields.
2025-02-09 01:19:49,732 - WARNING - Invalid Baybayin data for word 'opiser', clearing baybayin fields.
2025-02-09 01:19:49,734 - WARNING - Invalid Baybayin data for word 'ohiya', clearing baybayin fields.
2025-02-09 01:19:49,736 - WARNING - Invalid Baybayin data for word 'opensibo', clearing baybayin fields.
2025-02-09 01:19:49,740 - WARNING - Invalid Baybayin data for word 'ornitolohiya', clearing baybayin fields.
2025-02-09 01:19:49,743 - WARNING - Invalid Baybayin data for word 'resistensiya', clearing baybayin fields.
2025-02-09 01:19:49,753 - WARNING - Invalid Baybayin data for word 'obstakulo', clearing baybayin fields.
2025-02-09 01:19:49,755 - WARNING - Invalid Baybayin data for word 'ribyu', clearing baybayin fields.
2025-02-09 01:19:49,759 - WARNING - Invalid Baybayin data for word 'relikya', clearing baybayin fields.
2025-02-09 01:19:49,763 - WARNING - Invalid Baybayin data for word 'ratrat', clearing baybayin fields.
2025-02-09 01:19:49,766 - WARNING - Invalid Baybayin data for word 'raketera', clearing baybayin fields.
2025-02-09 01:19:49,768 - WARNING - Invalid Baybayin data for word 'ragasa', clearing baybayin fields.
2025-02-09 01:19:49,770 - WARNING - Invalid Baybayin data for word 'ragasa', clearing baybayin fields.
2025-02-09 01:19:49,781 - WARNING - Invalid Baybayin data for word 'segundaryo', clearing baybayin fields.
2025-02-09 01:19:49,785 - WARNING - Invalid Baybayin data for word 'segundaryo', clearing baybayin fields.
2025-02-09 01:19:49,788 - WARNING - Invalid Baybayin data for word 'oktaba', clearing baybayin fields.
2025-02-09 01:19:49,794 - WARNING - Invalid Baybayin data for word 'oktaba', clearing baybayin fields.
2025-02-09 01:19:49,797 - WARNING - Invalid Baybayin data for word 'ribyuhin', clearing baybayin fields.
2025-02-09 01:19:49,800 - WARNING - Invalid Baybayin data for word 'rupok', clearing baybayin fields.
2025-02-09 01:19:49,802 - WARNING - Invalid Baybayin data for word 'rubya', clearing baybayin fields.
2025-02-09 01:19:49,804 - WARNING - Invalid Baybayin data for word 'Ungriya', clearing baybayin fields.
2025-02-09 01:19:49,808 - WARNING - Invalid Baybayin data for word 'dupok', clearing baybayin fields.
2025-02-09 01:19:49,811 - WARNING - Invalid Baybayin data for word 'dupok', clearing baybayin fields.
2025-02-09 01:19:49,815 - WARNING - Invalid Baybayin data for word 'dumupok', clearing baybayin fields.
2025-02-09 01:19:49,818 - WARNING - Invalid Baybayin data for word 'payneta', clearing baybayin fields.
2025-02-09 01:19:49,819 - WARNING - Invalid Baybayin data for word 'ratipikado', clearing baybayin fields.
2025-02-09 01:19:49,824 - WARNING - Invalid Baybayin data for word 'ratiles', clearing baybayin fields.
2025-02-09 01:19:49,828 - WARNING - Invalid Baybayin data for word 'ratipika', clearing baybayin fields.
2025-02-09 01:19:49,830 - WARNING - Invalid Baybayin data for word 'realistiko', clearing baybayin fields.
2025-02-09 01:19:49,832 - WARNING - Invalid Baybayin data for word 'rapsodya', clearing baybayin fields.
2025-02-09 01:19:49,834 - WARNING - Invalid Baybayin data for word 'radyador', clearing baybayin fields.
2025-02-09 01:19:49,836 - WARNING - Invalid Baybayin data for word 'rasyonalidad', clearing baybayin fields.
2025-02-09 01:19:49,837 - WARNING - Invalid Baybayin data for word 'rasyon', clearing baybayin fields.
2025-02-09 01:19:49,840 - WARNING - Invalid Baybayin data for word 'Rumano', clearing baybayin fields.
2025-02-09 01:19:49,842 - WARNING - Invalid Baybayin data for word 'Rumano', clearing baybayin fields.
2025-02-09 01:19:49,846 - WARNING - Invalid Baybayin data for word 'rasonable', clearing baybayin fields.
2025-02-09 01:19:49,851 - WARNING - Invalid Baybayin data for word 'raketir', clearing baybayin fields.
2025-02-09 01:19:49,853 - WARNING - Invalid Baybayin data for word 'rasyonalismo', clearing baybayin fields.
2025-02-09 01:19:49,856 - WARNING - Invalid Baybayin data for word 'rahuyo', clearing baybayin fields.
2025-02-09 01:19:49,858 - WARNING - Invalid Baybayin data for word 'radikalismo', clearing baybayin fields.
2025-02-09 01:19:49,860 - WARNING - Invalid Baybayin data for word 'rasyonalista', clearing baybayin fields.
2025-02-09 01:19:49,863 - WARNING - Invalid Baybayin data for word 'rasyonalista', clearing baybayin fields.
2025-02-09 01:19:49,866 - WARNING - Invalid Baybayin data for word 'radyolohiya', clearing baybayin fields.
2025-02-09 01:19:49,868 - WARNING - Invalid Baybayin data for word 'reberensiya', clearing baybayin fields.
2025-02-09 01:19:49,870 - WARNING - Invalid Baybayin data for word 'rayos ekis', clearing baybayin fields.
2025-02-09 01:19:49,872 - WARNING - Invalid Baybayin data for word 'rebolber', clearing baybayin fields.
2025-02-09 01:19:49,875 - WARNING - Invalid Baybayin data for word 'rakitis', clearing baybayin fields.
2025-02-09 01:19:49,877 - WARNING - Invalid Baybayin data for word 'rebokasyon', clearing baybayin fields.
2025-02-09 01:19:49,889 - WARNING - Invalid Baybayin data for word 'reaksiyonaryo', clearing baybayin fields.
2025-02-09 01:19:49,892 - WARNING - Invalid Baybayin data for word 'rebisado', clearing baybayin fields.
2025-02-09 01:19:49,899 - WARNING - Invalid Baybayin data for word 'rekisisyon', clearing baybayin fields.
2025-02-09 01:19:49,901 - WARNING - Invalid Baybayin data for word 'rebolusyonista', clearing baybayin fields.
2025-02-09 01:19:49,904 - WARNING - Invalid Baybayin data for word 'reberendo', clearing baybayin fields.
2025-02-09 01:19:49,907 - WARNING - Invalid Baybayin data for word 'reberendo', clearing baybayin fields.
2025-02-09 01:19:49,909 - WARNING - Invalid Baybayin data for word 'rekisa', clearing baybayin fields.
2025-02-09 01:19:49,911 - WARNING - Invalid Baybayin data for word 'rekargo', clearing baybayin fields.
2025-02-09 01:19:49,914 - WARNING - Invalid Baybayin data for word 'reklamasyon', clearing baybayin fields.
2025-02-09 01:19:49,924 - WARNING - Invalid Baybayin data for word 'reklamadora', clearing baybayin fields.
2025-02-09 01:19:49,930 - WARNING - Invalid Baybayin data for word 'reklamadora', clearing baybayin fields.
2025-02-09 01:19:49,934 - WARNING - Invalid Baybayin data for word 'rekado', clearing baybayin fields.
2025-02-09 01:19:49,937 - WARNING - Invalid Baybayin data for word 'rangya', clearing baybayin fields.
2025-02-09 01:19:49,939 - WARNING - Invalid Baybayin data for word 'rekluta', clearing baybayin fields.
